result,total_moves,opening,winner,white_skill,black_skill,white_castled,black_castled,opposite_side_castle,white_sacrifices,black_sacrifices,w_knight_to_bishop,b_knight_to_bishop,w_center_control,b_center_control,white_piece_activity,black_piece_activity,eval_after_move_15
0-1,77,Larsen's Opening,black,12,12,False,False,False,16,32,0.5128205128205129,1.818181818181818,1.855263157894737,2.796052631578948,27.07894736842105,28.82894736842105,3.31
1-0,33,Larsen's Opening,white,6,6,False,False,False,28,6,1.137931034482759,2.615384615384615,3.3384615384615386,2.0615384615384613,36.13846153846154,31.630769230769232,-0.05
1/2-1/2,132,Larsen's Opening,draw,5,5,True,True,True,22,16,0.8666666666666668,1.431818181818182,1.6603053435114503,1.717557251908397,22.603053435114504,24.64885496183206,-0.64
1-0,47,Larsen's Opening,white,5,5,True,False,False,20,10,1.1621621621621625,0.5645161290322581,3.118279569892473,3.118279569892473,37.10752688172043,33.24731182795699,-0.4
1-0,101,Reti Opening,white,17,17,False,True,False,28,12,0.2631578947368421,0.5084745762711864,2.9800995024875623,1.5223880597014925,30.01990049751244,23.88059701492537,0.15
1-0,51,Benko's Opening,white,17,17,True,False,False,28,18,0.7777777777777777,0.9333333333333332,2.99009900990099,2.1485148514851486,35.35643564356435,24.89108910891089,-0.6
0-1,68,English Opening,black,14,14,False,True,False,8,12,0.6363636363636364,1.5,1.8656716417910448,2.917910447761194,24.01492537313433,33.38805970149254,-0.98
1-0,32,Bird's Opening,white,5,5,True,True,True,24,2,0.8571428571428571,0.8823529411764706,3.095238095238096,2.984126984126984,35.53968253968254,34.61904761904762,-0.73
1-0,60,Benko's Opening,white,11,11,False,True,False,12,6,2.391304347826088,0.9019607843137256,2.7899159663865545,1.8487394957983196,32.16806722689076,25.39495798319328,0.46
0-1,103,Reti Opening,black,8,8,True,True,False,18,24,1.86046511627907,1.878048780487805,1.4166666666666667,2.362745098039216,19.426470588235293,26.82843137254902,-0.76
0-1,82,Dunst Opening,black,5,5,False,False,False,8,14,2.375,0.3285714285714285,2.1049382716049383,2.962962962962963,24.40740740740741,31.65432098765432,-0.83
1/2-1/2,149,Reti Opening,draw,15,15,False,False,False,18,26,3.1333333333333333,0.46875,2.033783783783784,1.3108108108108107,25.199324324324323,18.18581081081081,0.19
0-1,70,Benko's Opening,black,13,13,True,True,False,0,8,1.2777777777777777,0.8888888888888887,1.826086956521739,2.6159420289855078,23.5,30.471014492753625,-0.36
0-1,39,Queen's Pawn Opening,black,8,8,True,True,False,8,28,0.6190476190476191,0.8461538461538461,2.710526315789474,2.789473684210526,33.671052631578945,38.17105263157895,-3.8
0-1,76,Queen's Pawn Opening,black,7,7,True,True,False,10,6,0.6785714285714285,0.3529411764705882,1.6333333333333333,2.493333333333333,22.44,29.773333333333333,0.5
1-0,85,Dunst Opening,white,13,13,False,True,False,32,26,1.238095238095238,0.3529411764705882,3.106508875739645,1.7988165680473374,32.02958579881657,22.07692307692308,-0.74
0-1,50,Benko's Opening,black,5,5,True,True,True,22,14,1.181818181818182,0.4888888888888889,2.183673469387755,2.489795918367347,25.397959183673468,32.265306122448976,-0.39
1-0,76,King' s Pawn Opening,white,13,13,True,True,False,20,16,0.5945945945945946,0.359375,2.337748344370861,1.8344370860927155,30.95364238410596,27.04635761589404,1.31
1-0,67,Bird's Opening,white,9,9,True,False,False,26,6,0.951219512195122,0.339622641509434,2.706766917293233,2.218045112781955,29.74436090225564,21.533834586466167,-1.0
1-0,44,English Opening,white,17,17,True,False,False,22,18,1.7575757575757576,1.133333333333333,3.471264367816092,2.4022988505747125,36.51724137931034,32.71264367816092,0.38
0-1,42,King' s Pawn Opening,black,15,15,True,True,False,28,12,6.125,1.0689655172413792,3.0,2.804878048780488,35.1219512195122,36.670731707317074,-0.01
1-0,107,Queen's Pawn Opening,white,7,7,True,True,False,26,12,1.3571428571428572,0.7358490566037736,2.183098591549296,2.164319248826291,30.586854460093896,20.338028169014084,0.74
1-0,46,King' s Pawn Opening,white,12,12,False,True,False,10,10,1.148148148148148,0.7307692307692307,3.065934065934066,3.098901098901099,39.06593406593407,33.010989010989015,0.43
0-1,93,Benko's Opening,black,7,7,True,True,True,28,18,0.4936708860759494,0.4534883720930232,2.5217391304347827,2.380434782608696,27.130434782608692,29.08695652173913,0.08
1-0,64,Benko's Opening,white,17,17,True,False,False,18,8,0.3953488372093023,0.6190476190476191,3.409448818897638,3.1968503937007875,37.74015748031496,33.031496062992126,0.18
0-1,82,Open Sicilian,black,17,17,True,True,True,12,28,2.064516129032258,0.4696969696969696,1.808641975308642,3.234567901234568,23.64197530864197,30.84567901234568,0.92
0-1,61,Benko's Opening,black,17,17,True,False,False,10,38,1.3125,1.0930232558139537,1.5833333333333333,2.975,21.25,31.758333333333333,0.35
1-0,46,Bird's Opening,white,13,13,False,False,False,8,26,0.5740740740740741,0.611111111111111,2.912087912087912,2.857142857142857,36.16483516483517,33.120879120879124,0.02
0-1,56,Larsen's Opening,black,17,17,True,False,False,14,4,1.0666666666666669,1.0624999999999998,2.9363636363636365,2.7818181818181817,32.481818181818184,33.95454545454545,0.38
0-1,74,Queen's Pawn Opening,black,16,16,True,True,False,14,20,0.6727272727272727,0.5641025641025641,2.8219178082191783,2.767123287671233,28.184931506849317,34.63013698630137,0.01
1/2-1/2,53,"English, Mikenas-Carls Variation",draw,18,18,True,True,True,14,10,0.6333333333333333,0.8200000000000001,2.894230769230769,2.25,32.17307692307692,30.182692307692307,0.12
1-0,81,Dunst Opening,white,9,9,False,True,False,22,30,1.026315789473684,1.0444444444444445,2.472049689440994,2.658385093167702,31.596273291925467,31.95031055900621,-1.08
1-0,50,English Opening,white,10,10,True,True,False,8,12,0.8636363636363638,0.6349206349206349,2.515151515151515,3.4545454545454546,33.75757575757576,36.65656565656565,0.3
0-1,78,Larsen's Opening,black,16,16,True,False,False,4,0,0.6170212765957447,0.4705882352941176,2.038961038961039,2.038961038961039,21.31168831168831,28.53896103896104,0.74
0-1,78,"English, Symmetrical Variation",black,19,19,True,True,False,2,6,0.7272727272727273,0.3076923076923077,1.811688311688312,2.5584415584415585,23.75974025974026,31.05844155844156,0.11
0-1,61,Queen's Pawn Opening,black,12,12,False,True,False,10,10,1.0576923076923077,0.675,2.65,2.908333333333333,31.241666666666667,36.56666666666667,0.4
0-1,74,Benko's Opening,black,17,17,True,False,False,16,10,1.4,1.5833333333333333,1.8013698630136987,2.643835616438356,26.315068493150687,28.856164383561644,0.24
0-1,35,Benko's Opening,black,7,7,True,True,False,22,6,0.782608695652174,0.782608695652174,2.8823529411764706,3.1029411764705883,36.794117647058826,36.0,0.16
0-1,66,Queen's Pawn Opening,black,11,11,False,True,False,22,42,0.7333333333333334,0.6666666666666666,2.6384615384615384,2.2846153846153845,31.284615384615385,33.66153846153846,-0.35
0-1,53,Queen's Pawn Opening,black,10,10,True,True,False,24,24,0.9333333333333332,0.5932203389830508,2.9615384615384617,2.730769230769231,32.09615384615385,33.15384615384615,0.44
1-0,39,Dunst Opening,white,12,12,True,True,False,24,4,1.2162162162162162,1.0612244897959184,3.0259740259740258,3.389610389610389,36.05194805194805,36.81818181818182,2.29
0-1,50,Larsen's Opening,black,7,7,False,True,False,0,10,0.6862745098039216,2.2,3.183673469387755,2.6020408163265305,36.24489795918368,33.53061224489796,-1.28
1-0,44,Benko's Opening,white,15,15,True,False,False,34,12,0.4310344827586206,0.4897959183673469,2.6666666666666665,3.0804597701149423,33.35632183908046,32.27586206896552,1.96
1-0,29,Bird's Opening,white,15,15,True,True,True,4,8,0.9545454545454546,1.2,2.421052631578948,2.298245614035088,34.07017543859649,34.10526315789474,-0.18
1/2-1/2,139,Dunst Opening,draw,19,19,False,False,False,14,22,0.2666666666666666,0.2444444444444444,2.270758122743682,2.064981949458484,25.95667870036101,27.454873646209386,-0.82
1-0,23,Queen's Pawn Opening,white,6,6,False,False,False,4,0,2.3076923076923075,0.5666666666666667,2.8666666666666667,2.1333333333333333,38.355555555555554,29.53333333333333,5.64
0-1,48,Queen's Pawn Opening,black,17,17,True,True,False,6,28,1.1290322580645162,0.9473684210526316,2.0851063829787235,3.223404255319149,31.96808510638298,37.7872340425532,0.75
1/2-1/2,168,Reti Opening,draw,18,18,False,True,False,16,6,0.5447154471544715,4.25,2.1077844311377247,1.5568862275449102,20.68263473053892,17.464071856287426,0.14
1-0,72,Queen's Pawn Opening,white,7,7,True,True,False,16,6,1.2499999999999998,0.6716417910447762,2.8111888111888117,2.6713286713286712,35.78321678321678,34.80419580419581,-0.48
1-0,68,Larsen's Opening,white,11,11,True,True,True,20,22,5.0,0.2941176470588235,2.3703703703703702,1.5925925925925926,29.54074074074074,23.548148148148147,-0.47
0-1,102,Dunst Opening,black,6,6,True,True,False,22,48,1.809523809523809,0.3421052631578947,1.391089108910891,2.118811881188119,20.559405940594058,30.465346534653467,1.0
0-1,27,Bird's Opening,black,16,16,True,True,False,10,4,1.6190476190476188,1.238095238095238,3.1346153846153846,2.6923076923076925,33.57692307692308,32.44230769230769,-0.71
1-0,33,King' s Pawn Opening,white,10,10,False,False,False,14,6,1.7599999999999998,0.5294117647058824,2.9692307692307693,1.676923076923077,35.215384615384615,27.83076923076923,2.32
1-0,32,King' s Pawn Opening,white,14,14,True,True,False,16,18,1.5,0.75,2.793650793650793,3.238095238095238,35.36507936507937,33.55555555555556,-1.48
0-1,66,English Opening,black,17,17,True,True,True,10,22,1.4285714285714284,1.0655737704918031,2.7153846153846155,2.8,33.63846153846154,37.83076923076923,0.47
0-1,47,Dunst Opening,black,10,10,True,False,False,12,10,2.375,1.058823529411765,2.847826086956522,2.9347826086956523,33.04347826086956,31.58695652173913,-0.01
0-1,40,King' s Pawn Opening,black,6,6,True,False,False,20,18,1.5454545454545454,0.6176470588235294,2.6794871794871797,3.0641025641025643,35.17948717948718,34.705128205128204,1.07
0-1,101,Benko's Opening,black,10,10,True,True,True,14,32,2.769230769230769,1.0851063829787233,1.95,2.935,26.605,32.21,0.0
1-0,66,Reti Opening,white,9,9,True,False,False,42,12,1.5454545454545454,0.3199999999999999,2.8091603053435112,2.15267175572519,32.89312977099237,27.66412213740458,0.93
0-1,75,Queen's Pawn Opening,black,8,8,False,True,False,18,16,2.0,1.391304347826087,2.358108108108108,1.7162162162162162,26.283783783783782,26.263513513513512,0.81
1-0,42,Larsen's Opening,white,15,15,True,True,False,36,6,0.4565217391304348,0.7045454545454546,3.409638554216868,2.3373493975903616,37.91566265060241,31.25301204819277,0.01
1-0,85,"English, Agincourt Defense",white,6,6,True,True,True,52,16,0.5789473684210527,0.9285714285714286,2.763313609467456,1.834319526627219,33.585798816568044,23.31952662721893,0.4
1-0,34,Reti Opening,white,13,13,True,True,False,16,2,0.8048780487804879,0.7222222222222221,2.91044776119403,2.298507462686567,36.11940298507463,32.16417910447761,1.71
1-0,72,Bird's Opening,white,15,15,False,False,False,26,14,0.55,0.8974358974358974,2.3426573426573425,2.251748251748252,31.622377622377623,30.888111888111887,-0.74
1-0,26,Queen's Pawn Opening,white,15,15,True,False,False,10,6,0.5925925925925927,0.5882352941176471,3.450980392156863,2.843137254901961,36.294117647058826,31.37254901960784,1.09
1/2-1/2,115,Bird's Opening,draw,14,14,True,False,False,12,32,0.5454545454545455,0.425,1.4148471615720524,2.069868995633188,15.790393013100436,26.29694323144105,-0.85
0-1,76,Benko's Opening,black,6,6,True,True,True,8,30,0.7249999999999999,2.333333333333333,1.5533333333333332,2.833333333333333,29.166666666666668,37.693333333333335,0.92
1-0,86,"English, Symmetrical Variation",white,5,5,True,True,False,24,4,2.0588235294117645,0.6265060240963854,2.771929824561404,1.6374269005847952,32.49122807017544,23.5906432748538,0.06
0-1,61,Reti Opening,black,5,5,False,True,False,10,22,0.5,1.3636363636363638,2.6666666666666665,2.816666666666667,31.3,35.21666666666667,-0.53
1-0,60,Reti Opening,white,6,6,True,True,True,34,18,0.90625,0.7272727272727273,3.226890756302521,2.6638655462184877,33.78151260504202,28.285714285714285,-0.37
0-1,70,Bird's Opening,black,8,8,True,False,False,4,34,0.8888888888888888,2.4814814814814814,1.8405797101449275,3.0434782608695654,22.08695652173913,33.93478260869565,-0.53
0-1,40,Reti Opening,black,6,6,True,True,True,8,14,0.7291666666666666,1.0,3.0,2.858974358974359,38.84615384615385,35.80769230769231,0.52
0-1,52,Bird's Opening,black,15,15,False,False,False,16,10,1.4814814814814816,0.3823529411764705,2.803921568627451,2.617647058823529,29.58823529411765,32.78431372549019,-0.28
1-0,77,Benko's Opening,white,13,13,True,True,False,30,22,0.2941176470588235,0.7419354838709679,1.8104575163398693,2.111111111111111,27.869281045751634,19.235294117647054,0.36
0-1,118,Vienna Game,black,14,14,False,True,False,22,18,0.375,2.024390243902439,2.1880341880341883,2.8974358974358974,23.021367521367523,29.32051282051282,-0.38
1-0,75,Larsen's Opening,white,20,20,True,True,True,20,18,1.866666666666667,0.71875,1.6979865771812082,1.8523489932885904,29.21476510067114,24.335570469798657,-0.19
0-1,80,Bird's Opening,black,5,5,True,True,True,32,26,0.320754716981132,1.8947368421052635,2.3797468354430378,1.4873417721518989,27.60759493670886,28.170886075949365,-0.53
0-1,77,English Opening,black,17,17,True,False,False,8,10,0.8852459016393442,0.2987012987012987,2.263157894736842,2.210526315789474,26.348684210526315,31.375,-1.15
1-0,17,Alekhine's Defense,white,14,14,False,False,False,0,8,1.0,0.8571428571428572,2.303030303030303,2.878787878787879,33.484848484848484,33.09090909090909,2.72
1-0,50,Benko's Opening,white,8,8,True,True,False,44,26,0.2826086956521739,0.6153846153846154,3.0202020202020203,1.7878787878787878,33.97979797979798,28.171717171717173,-2.24
0-1,34,Benko's Opening,black,9,9,False,False,False,24,18,0.5,2.0,2.393939393939394,3.272727272727273,30.893939393939394,36.18181818181818,-0.63
1-0,45,Benko's Opening,white,7,7,True,False,True,32,0,0.5853658536585366,0.7666666666666667,2.235955056179775,2.2808988764044944,35.550561797752806,29.741573033707866,0.59
1-0,52,Bird's Opening,white,12,12,False,False,False,20,10,1.0208333333333333,0.5319148936170214,2.9320388349514563,2.067961165048544,35.15533980582524,29.48543689320388,-1.15
1-0,61,Reti Opening,white,20,20,True,True,True,8,18,1.4054054054054057,0.2666666666666666,2.239669421487603,3.190082644628099,37.05785123966942,34.65289256198347,0.93
1-0,74,Queen's Pawn Opening,white,15,15,False,True,False,16,10,0.851851851851852,0.3478260869565217,2.700680272108844,2.619047619047619,31.244897959183675,28.489795918367346,0.81
1/2-1/2,177,Queen's Pawn Opening,draw,10,10,True,True,False,14,18,2.2,1.0,1.0227272727272727,2.84375,15.394886363636363,28.69886363636364,1.22
0-1,44,"English, Mikenas-Carls Variation",black,20,20,False,True,False,6,32,0.5581395348837209,0.2765957446808511,2.7209302325581395,3.058139534883721,30.96511627906977,36.98837209302326,-0.32
0-1,83,Queen's Pawn Opening,black,7,7,True,False,False,14,22,0.4318181818181818,0.51,1.554878048780488,2.6463414634146343,20.53048780487805,31.945121951219512,1.46
1-0,68,King' s Pawn Opening,white,16,16,True,True,True,14,4,0.380281690140845,1.0714285714285714,2.7555555555555555,1.711111111111111,31.814814814814813,22.985185185185184,0.72
0-1,64,Dunst Opening,black,14,14,True,True,False,14,22,0.9,0.4615384615384615,3.1587301587301586,1.5952380952380951,31.59523809523809,31.452380952380956,-0.17
0-1,53,Bird's Opening,black,6,6,False,False,False,10,18,0.7777777777777777,0.75,1.4807692307692308,1.6346153846153846,27.83653846153846,32.61538461538461,-0.26
0-1,71,Larsen's Opening,black,7,7,False,False,False,10,24,2.8,0.2727272727272727,2.342857142857143,2.521428571428572,26.8,31.47142857142857,-0.12
1-0,50,"English, Symmetrical Variation",white,8,8,False,False,False,16,4,0.303030303030303,0.78125,2.0303030303030303,2.2525252525252526,31.464646464646464,25.92929292929293,-0.48
1-0,40,Queen's Pawn Opening,white,10,10,True,True,True,20,8,0.7727272727272728,1.4062500000000002,3.1772151898734178,2.4683544303797467,34.81012658227848,31.55696202531645,1.91
1-0,19,Bird's Opening,white,11,11,True,True,False,0,0,1.0454545454545454,0.9230769230769232,2.5675675675675675,2.864864864864865,31.89189189189189,34.75675675675676,-0.27
1-0,88,Benko's Opening,white,19,19,False,True,False,42,32,0.8513513513513514,1.4210526315789476,2.9314285714285715,1.9657142857142855,33.72571428571428,27.497142857142855,-0.61
0-1,64,King' s Pawn Opening,black,20,20,False,True,False,10,16,0.9148936170212764,0.9423076923076924,2.4603174603174605,3.4206349206349205,28.13492063492064,37.01587301587302,-1.1
1-0,56,English Opening,white,17,17,True,True,True,60,6,0.8723404255319149,0.4754098360655737,2.81981981981982,2.216216216216216,36.37837837837838,27.81981981981982,0.53
1/2-1/2,165,Queen's Pawn Opening,draw,6,6,False,False,False,16,22,0.5952380952380952,0.3703703703703704,1.884498480243161,1.6109422492401215,24.90273556231003,18.00607902735562,0.25
0-1,68,Dunst Opening,black,19,19,True,True,True,22,48,1.0,1.125,2.388059701492537,3.1343283582089554,29.0,34.14179104477612,0.28
0-1,65,Dunst Opening,black,15,15,True,True,False,8,24,0.2857142857142857,0.588235294117647,2.4453125,2.78125,31.1484375,34.4609375,-0.25
1-0,58,Bird's Opening,white,10,10,False,True,True,20,14,0.3857142857142857,0.5319148936170214,2.652173913043478,2.878260869565217,35.46086956521739,32.43478260869565,0.14
0-1,46,Bird's Opening,black,7,7,True,False,False,18,6,1.9130434782608692,0.8372093023255813,2.6222222222222222,2.8777777777777778,35.1,36.81111111111111,0.05
0-1,38,English Opening,black,12,12,True,True,False,6,24,0.5357142857142857,1.0,2.702702702702702,1.5675675675675675,28.33783783783784,32.78378378378378,0.42
0-1,52,Benko's Opening,black,5,5,True,True,False,20,0,0.2456140350877192,0.2058823529411764,2.911764705882353,2.823529411764706,33.19607843137255,34.44117647058823,0.32
1/2-1/2,114,Benko's Opening,draw,8,8,True,True,False,8,14,1.255813953488372,1.205128205128205,1.81858407079646,1.1858407079646018,24.10619469026549,17.575221238938052,1.35
